parcel,subj,b,term
LH_Default_PFC_21,150423,0.726855511802102,lolo
LH_Default_PFC_21,150423,0.739570130225326,hilo
LH_Default_PFC_21,158136,0.532562688721443,hihi
LH_Default_PFC_21,158136,0.347371504948818,lolo
LH_Default_PFC_21,158136,0.431616383624084,hilo
LH_Default_PFC_21,161832,0.609574044267138,hihi
LH_Default_PFC_21,161832,0.738674550427429,lolo
LH_Default_PFC_21,161832,0.67873400880746,hilo
LH_Default_PFC_21,165032,0.339282532812332,hihi
LH_Default_PFC_21,165032,0.524502647372542,lolo
LH_Default_PFC_21,165032,0.431587128253065,hilo
LH_Default_PFC_21,173738,0.645498804857548,hihi
LH_Default_PFC_21,173738,0.582266409079227,lolo
LH_Default_PFC_21,173738,0.595321858627031,hilo
LH_Default_PFC_21,176845,0.320092669858415,hihi
LH_Default_PFC_21,176845,0.344298368660356,lolo
LH_Default_PFC_21,176845,0.309191442004949,hilo
LH_Default_PFC_21,178950,0.607304675105499,hihi
LH_Default_PFC_21,178950,0.454516054836814,lolo
LH_Default_PFC_21,178950,0.519095655820055,hilo
LH_Default_PFC_21,182436,0.429796061359674,hihi
LH_Default_PFC_21,182436,0.411194869272127,lolo
LH_Default_PFC_21,182436,0.412784183054834,hilo
LH_Default_PFC_21,203418,0.541989090780928,hihi
LH_Default_PFC_21,203418,0.407615942650532,lolo
LH_Default_PFC_21,203418,0.45943673267216,hilo
LH_Default_PFC_21,204319,0.445466423685329,hihi
LH_Default_PFC_21,204319,0.0565006329217443,lolo
LH_Default_PFC_21,204319,0.180860180341246,hilo
LH_Default_PFC_21,233326,0.544504838416104,hihi
LH_Default_PFC_21,233326,0.603163975867215,lolo
LH_Default_PFC_21,233326,0.595203677366188,hilo
LH_Default_PFC_21,300618,0.597915767182968,hihi
LH_Default_PFC_21,300618,0.557599614387551,lolo
LH_Default_PFC_21,300618,0.586638823747679,hilo
LH_Default_PFC_21,346945,0.678124927997619,hihi
LH_Default_PFC_21,346945,0.181874101206663,lolo
LH_Default_PFC_21,346945,0.383625433643899,hilo
LH_Default_PFC_21,393550,0.504301760866703,hihi
LH_Default_PFC_21,393550,0.613101052047658,lolo
LH_Default_PFC_21,393550,0.553517354685728,hilo
LH_Default_PFC_21,432332,0.285106714118876,hihi
LH_Default_PFC_21,432332,-0.0336786369503857,lolo
LH_Default_PFC_21,432332,0.0794345425565832,hilo
LH_Default_PFC_21,448347,0.344333107736611,hihi
LH_Default_PFC_21,448347,0.339982440228304,lolo
LH_Default_PFC_21,448347,0.357346484569283,hilo
LH_Default_PFC_21,580650,0.38471516543844,hihi
LH_Default_PFC_21,580650,0.221883146540491,lolo
LH_Default_PFC_21,580650,0.165736961287411,hilo
LH_Default_PFC_21,594156,0.171609180666271,hihi
LH_Default_PFC_21,594156,0.106335664078805,lolo
LH_Default_PFC_21,594156,0.1365056723513,hilo
LH_Default_PFC_21,601127,0.533722457041176,hihi
LH_Default_PFC_21,601127,0.319654580418037,lolo
LH_Default_PFC_21,601127,0.441096939881099,hilo
LH_Default_PFC_21,672756,0.0156447187668862,hihi
LH_Default_PFC_21,672756,0.239304348819773,lolo
LH_Default_PFC_21,672756,0.128040457241657,hilo
LH_Default_PFC_21,765864,0.655660110171544,hihi
LH_Default_PFC_21,765864,0.408368741767422,lolo
LH_Default_PFC_21,765864,0.528602657107688,hilo
LH_Default_PFC_21,849971,0.406463329938209,hihi
LH_Default_PFC_21,849971,0.275511642201988,lolo
LH_Default_PFC_21,849971,0.361327685329302,hilo
LH_Default_PFC_21,877168,0.478176832398796,hihi
LH_Default_PFC_21,877168,0.300207343211558,lolo
LH_Default_PFC_21,877168,0.402489163411952,hilo
LH_Default_PFC_21,DMCC0472647,0.0751928132104632,hihi
LH_Default_PFC_21,DMCC0472647,0.00371913388479128,lolo
LH_Default_PFC_21,DMCC0472647,0.0612442792706674,hilo
LH_Default_PFC_21,DMCC1328342,0.365187281978003,hihi
LH_Default_PFC_21,DMCC1328342,0.127229786166755,lolo
LH_Default_PFC_21,DMCC1328342,0.203306850760831,hilo
LH_Default_PFC_21,DMCC1624043,0.583607650174818,hihi
LH_Default_PFC_21,DMCC1624043,0.458544032131319,lolo
LH_Default_PFC_21,DMCC1624043,0.518032104726149,hilo
LH_Default_PFC_21,DMCC3963378,0.0970369319059915,hihi
LH_Default_PFC_21,DMCC3963378,0.287014426795554,lolo
LH_Default_PFC_21,DMCC3963378,0.160813311072923,hilo
LH_Default_PFC_21,DMCC4854984,0.241023040430768,hihi
LH_Default_PFC_21,DMCC4854984,0.0366782405427738,lolo
LH_Default_PFC_21,DMCC4854984,0.140003800672527,hilo
LH_Default_PFC_21,DMCC5065053,0.260540190700382,hihi
LH_Default_PFC_21,DMCC5065053,0.179570102965386,lolo
LH_Default_PFC_21,DMCC5065053,0.264213825242634,hilo
LH_Default_PFC_21,DMCC5195268,0.630544012041267,hihi
LH_Default_PFC_21,DMCC5195268,0.545209273882204,lolo
LH_Default_PFC_21,DMCC5195268,0.545747249904299,hilo
LH_Default_PFC_21,DMCC5244053,0.127886741336823,hihi
LH_Default_PFC_21,DMCC5244053,0.16795770123547,lolo
LH_Default_PFC_21,DMCC5244053,0.184198729288695,hilo
LH_Default_PFC_21,DMCC5775387,0.34507342542977,hihi
LH_Default_PFC_21,DMCC5775387,0.392575864888997,lolo
LH_Default_PFC_21,DMCC5775387,0.290121955100941,hilo
LH_Default_PFC_21,DMCC5820265,0.333223107382751,hihi
LH_Default_PFC_21,DMCC5820265,-0.0101360987151289,lolo
LH_Default_PFC_21,DMCC5820265,0.0842501883082374,hilo
LH_Default_PFC_21,DMCC6418065,0.0496249614551403,hihi
LH_Default_PFC_21,DMCC6418065,0.0334276405339859,lolo
LH_Default_PFC_21,DMCC6418065,0.0425544336521601,hilo
LH_Default_PFC_21,DMCC6627478,0.633620206210311,hihi
LH_Default_PFC_21,DMCC6627478,0.428066806880647,lolo
LH_Default_PFC_21,DMCC6627478,0.4222058814052,hilo
LH_Default_PFC_21,DMCC6671683,0.654322596884758,hihi
LH_Default_PFC_21,DMCC6671683,0.574665640627026,lolo
LH_Default_PFC_21,DMCC6671683,0.627726980023488,hilo
LH_Default_PFC_21,DMCC6705371,0.635295872160946,hihi
LH_Default_PFC_21,DMCC6705371,0.279818879237951,lolo
LH_Default_PFC_21,DMCC6705371,0.447792421938129,hilo
LH_Default_PFC_21,DMCC7297690,0.233574334133031,hihi
LH_Default_PFC_21,DMCC7297690,0.221734805079746,lolo
LH_Default_PFC_21,DMCC7297690,0.209485112555387,hilo
LH_Default_PFC_21,DMCC7921988,-0.112326689259181,hihi
LH_Default_PFC_21,DMCC7921988,-0.0827084011534923,lolo
LH_Default_PFC_21,DMCC7921988,-0.0578479934319331,hilo
LH_Default_PFC_21,DMCC8050964,0.414242938951091,hihi
LH_Default_PFC_21,DMCC8050964,0.135420835466811,lolo
LH_Default_PFC_21,DMCC8050964,0.293694886731805,hilo
LH_Default_PFC_21,DMCC8078683,0.525401486641696,hihi
LH_Default_PFC_21,DMCC8078683,0.460552898079163,lolo
LH_Default_PFC_21,DMCC8078683,0.514936789713522,hilo
LH_Default_PFC_21,DMCC8214059,0.210715279235962,hihi
LH_Default_PFC_21,DMCC8214059,0.194972525811973,lolo
LH_Default_PFC_21,DMCC8214059,0.206825637376439,hilo
LH_Default_PFC_21,DMCC8260571,0.297830292617542,hihi
LH_Default_PFC_21,DMCC8260571,0.0144988650396684,lolo
LH_Default_PFC_21,DMCC8260571,0.170419479525654,hilo
LH_Default_PFC_21,DMCC9441378,0.345423182221926,hihi
LH_Default_PFC_21,DMCC9441378,0.0419292039295538,lolo
LH_Default_PFC_21,DMCC9441378,0.192695512279989,hilo
LH_Default_PFC_21,DMCC9478705,0.19498370781513,hihi
LH_Default_PFC_21,DMCC9478705,0.207190927572302,lolo
LH_Default_PFC_21,DMCC9478705,0.212878253256775,hilo
LH_Default_PFC_21,DMCC9850294,0.438957130135413,hihi
LH_Default_PFC_21,DMCC9850294,0.36011432189606,lolo
LH_Default_PFC_21,DMCC9850294,0.441392262946313,hilo
LH_Default_PFC_21,DMCC9953810,0.357023940618153,hihi
LH_Default_PFC_21,DMCC9953810,0.466362947974064,lolo
LH_Default_PFC_21,DMCC9953810,0.414263814689119,hilo
LH_Default_PFC_22,102008,0.801888238626549,hihi
LH_Default_PFC_22,102008,0.67053767833517,lolo
LH_Default_PFC_22,102008,0.692360731566076,hilo
LH_Default_PFC_22,107321,0.257014218351154,hihi
LH_Default_PFC_22,107321,0.0675269479342315,lolo
LH_Default_PFC_22,107321,0.15149409984897,hilo
LH_Default_PFC_22,115825,0.452034787210566,hihi
LH_Default_PFC_22,115825,0.116415838009686,lolo
LH_Default_PFC_22,115825,0.25979583279417,hilo
LH_Default_PFC_22,123117,0.0863415245218195,hihi
LH_Default_PFC_22,123117,0.0578207589609695,lolo
LH_Default_PFC_22,123117,0.0319825738272006,hilo
LH_Default_PFC_22,130114,0.206453892604246,hihi
LH_Default_PFC_22,130114,0.113813235287091,lolo
LH_Default_PFC_22,130114,0.173390918375874,hilo
LH_Default_PFC_22,130518,0.158760536710482,hihi
LH_Default_PFC_22,130518,0.0511751691076292,lolo
LH_Default_PFC_22,130518,0.0681178024241433,hilo
LH_Default_PFC_22,132017,0.322343967784384,hihi
LH_Default_PFC_22,132017,0.306642163681184,lolo
LH_Default_PFC_22,132017,0.326386205080517,hilo
LH_Default_PFC_22,141422,0.402137703511714,hihi
LH_Default_PFC_22,141422,0.465234692144714,lolo
LH_Default_PFC_22,141422,0.420995125624443,hilo
LH_Default_PFC_22,150423,0.696454763578925,hihi
LH_Default_PFC_22,150423,0.70728281592496,lolo
LH_Default_PFC_22,150423,0.667123301955563,hilo
LH_Default_PFC_22,158136,0.497586882459336,hihi
LH_Default_PFC_22,158136,0.657475942977539,lolo
LH_Default_PFC_22,158136,0.532163310870228,hilo
LH_Default_PFC_22,161832,0.435157200427612,hihi
LH_Default_PFC_22,161832,0.50044103118373,lolo
LH_Default_PFC_22,161832,0.512918379348792,hilo
LH_Default_PFC_22,165032,-0.0504395077798525,hihi
LH_Default_PFC_22,165032,-0.0173656268997494,lolo
LH_Default_PFC_22,165032,-0.0329803353920123,hilo
LH_Default_PFC_22,173738,0.349906225282961,hihi
LH_Default_PFC_22,173738,0.353007330814965,lolo
LH_Default_PFC_22,173738,0.370075591579326,hilo
LH_Default_PFC_22,176845,0.303791114279984,hihi
LH_Default_PFC_22,176845,-0.102718357544627,lolo
LH_Default_PFC_22,176845,0.0874544068658598,hilo
LH_Default_PFC_22,178950,0.40297147672869,hihi
LH_Default_PFC_22,178950,0.227529173258154,lolo
LH_Default_PFC_22,178950,0.268555031319045,hilo
LH_Default_PFC_22,182436,0.247007628687186,hihi
LH_Default_PFC_22,182436,0.29182007759689,lolo
LH_Default_PFC_22,182436,0.268011543079178,hilo
LH_Default_PFC_22,203418,0.353875619449318,hihi
LH_Default_PFC_22,203418,0.655411578249478,lolo
LH_Default_PFC_22,203418,0.507070910365803,hilo
LH_Default_PFC_22,204319,0.18263785527,hihi
LH_Default_PFC_22,204319,-0.0831941928016353,lolo
LH_Default_PFC_22,204319,0.0453651016027809,hilo
LH_Default_PFC_22,233326,0.679620948282958,hihi
LH_Default_PFC_22,233326,0.45396797393412,lolo
LH_Default_PFC_22,233326,0.55889775334367,hilo
LH_Default_PFC_22,300618,0.536426440500284,hihi
LH_Default_PFC_22,300618,0.540124848996524,lolo
LH_Default_PFC_22,300618,0.551055926161615,hilo
LH_Default_PFC_22,346945,0.440291808026041,hihi
LH_Default_PFC_22,346945,-0.0362082026471651,lolo
LH_Default_PFC_22,346945,0.216936699505645,hilo
LH_Default_PFC_22,393550,0.16368317178506,hihi
LH_Default_PFC_22,393550,0.227148916152329,lolo
LH_Default_PFC_22,393550,0.222664775972385,hilo
LH_Default_PFC_22,432332,0.334306719040567,hihi
LH_Default_PFC_22,432332,0.230080041257483,lolo
LH_Default_PFC_22,432332,0.305935095984756,hilo
LH_Default_PFC_22,448347,0.48170011216659,hihi
LH_Default_PFC_22,448347,0.365419403443396,lolo
LH_Default_PFC_22,448347,0.456703396502999,hilo
LH_Default_PFC_22,580650,0.0758127395687061,hihi
LH_Default_PFC_22,580650,-0.0301566438378701,lolo
LH_Default_PFC_22,580650,0.0221786459018781,hilo
LH_Default_PFC_22,594156,0.11643048750757,hihi
LH_Default_PFC_22,594156,-0.000418478996936702,lolo
LH_Default_PFC_22,594156,0.0198710436446414,hilo
LH_Default_PFC_22,601127,0.501626496874628,hihi
LH_Default_PFC_22,601127,0.286604234710299,lolo
LH_Default_PFC_22,601127,0.385647670885773,hilo
LH_Default_PFC_22,672756,0.415474610220311,hihi
LH_Default_PFC_22,672756,0.475873328260849,lolo
LH_Default_PFC_22,672756,0.485689378940844,hilo
LH_Default_PFC_22,765864,0.410159773737211,hihi
LH_Default_PFC_22,765864,0.0950417410914093,lolo
LH_Default_PFC_22,765864,0.250180208280218,hilo
LH_Default_PFC_22,849971,0.384283156713957,hihi
LH_Default_PFC_22,849971,0.572828900774419,lolo
LH_Default_PFC_22,849971,0.522425624508667,hilo
LH_Default_PFC_22,877168,0.419141722185566,hihi
LH_Default_PFC_22,877168,0.192852591965629,lolo
LH_Default_PFC_22,877168,0.282997059867117,hilo
LH_Default_PFC_22,DMCC0472647,0.0570873474178949,hihi
LH_Default_PFC_22,DMCC0472647,-0.0485554390903791,lolo
LH_Default_PFC_22,DMCC0472647,0.0452163796365546,hilo
LH_Default_PFC_22,DMCC1328342,0.347986081862086,hihi
LH_Default_PFC_22,DMCC1328342,0.128610401057647,lolo
LH_Default_PFC_22,DMCC1328342,0.22383123612852,hilo
LH_Default_PFC_22,DMCC1624043,0.466994039246118,hihi
LH_Default_PFC_22,DMCC1624043,0.236148539994648,lolo
LH_Default_PFC_22,DMCC1624043,0.309876460968077,hilo
LH_Default_PFC_22,DMCC3963378,0.0969903843651343,hihi
LH_Default_PFC_22,DMCC3963378,0.071840655834544,lolo
LH_Default_PFC_22,DMCC3963378,0.0101640393717136,hilo
LH_Default_PFC_22,DMCC4854984,0.397880932310489,hihi
LH_Default_PFC_22,DMCC4854984,0.12036727144122,lolo
LH_Default_PFC_22,DMCC4854984,0.259608073127087,hilo
LH_Default_PFC_22,DMCC5065053,-0.0910237492449499,hihi
LH_Default_PFC_22,DMCC5065053,0.0614447751937599,lolo
LH_Default_PFC_22,DMCC5065053,-0.0275576606617576,hilo
LH_Default_PFC_22,DMCC5195268,0.675646430508109,hihi
LH_Default_PFC_22,DMCC5195268,0.638648454249052,lolo
LH_Default_PFC_22,DMCC5195268,0.635590395955072,hilo
LH_Default_PFC_22,DMCC5244053,0.425045561451721,hihi
LH_Default_PFC_22,DMCC5244053,0.296262556577537,lolo
LH_Default_PFC_22,DMCC5244053,0.389434700286586,hilo
LH_Default_PFC_22,DMCC5775387,0.346588577604654,hihi
LH_Default_PFC_22,DMCC5775387,0.134553207376226,lolo
LH_Default_PFC_22,DMCC5775387,0.184232426145231,hilo
LH_Default_PFC_22,DMCC5820265,0.265990080868433,hihi
LH_Default_PFC_22,DMCC5820265,0.0485755428286843,lolo
LH_Default_PFC_22,DMCC5820265,0.0869334354219161,hilo
LH_Default_PFC_22,DMCC6418065,0.468399356185425,hihi
LH_Default_PFC_22,DMCC6418065,0.325705654955793,lolo
LH_Default_PFC_22,DMCC6418065,0.414040375205279,hilo
LH_Default_PFC_22,DMCC6627478,0.319588109900177,hihi
LH_Default_PFC_22,DMCC6627478,0.21762894567077,lolo
LH_Default_PFC_22,DMCC6627478,0.243209874854857,hilo
LH_Default_PFC_22,DMCC6671683,0.639870634764862,hihi
LH_Default_PFC_22,DMCC6671683,0.607022616968394,lolo
LH_Default_PFC_22,DMCC6671683,0.622554006341438,hilo
LH_Default_PFC_22,DMCC6705371,0.448252140781012,hihi
LH_Default_PFC_22,DMCC6705371,0.29407119127336,lolo
LH_Default_PFC_22,DMCC6705371,0.410389797863802,hilo
LH_Default_PFC_22,DMCC7297690,0.625091790072286,hihi
LH_Default_PFC_22,DMCC7297690,0.546623815600083,lolo
LH_Default_PFC_22,DMCC7297690,0.577146877899853,hilo
LH_Default_PFC_22,DMCC7921988,0.144422635075935,hihi
LH_Default_PFC_22,DMCC7921988,-0.0608041222574304,lolo
LH_Default_PFC_22,DMCC7921988,0.0249268902975794,hilo
LH_Default_PFC_22,DMCC8050964,0.0686583665190029,hihi
LH_Default_PFC_22,DMCC8050964,0.152554982690336,lolo
LH_Default_PFC_22,DMCC8050964,0.105200396082579,hilo
LH_Default_PFC_22,DMCC8078683,0.579923903749974,hihi
LH_Default_PFC_22,DMCC8078683,0.515575798632238,lolo
LH_Default_PFC_22,DMCC8078683,0.566368547627574,hilo
LH_Default_PFC_22,DMCC8214059,0.528814404747312,hihi
LH_Default_PFC_22,DMCC8214059,0.30060252933014,lolo
LH_Default_PFC_22,DMCC8214059,0.413806015459569,hilo
LH_Default_PFC_22,DMCC8260571,0.140457493274669,hihi
LH_Default_PFC_22,DMCC8260571,0.0579272336255087,lolo
LH_Default_PFC_22,DMCC8260571,0.132908647639494,hilo
LH_Default_PFC_22,DMCC9441378,0.0836240276151173,hihi
LH_Default_PFC_22,DMCC9441378,0.0309881350225958,lolo
LH_Default_PFC_22,DMCC9441378,0.0138903517696112,hilo
LH_Default_PFC_22,DMCC9478705,0.338013216712569,hihi
LH_Default_PFC_22,DMCC9478705,0.448841591174631,lolo
LH_Default_PFC_22,DMCC9478705,0.404064207681587,hilo
LH_Default_PFC_22,DMCC9850294,0.463935525336924,hihi
LH_Default_PFC_22,DMCC9850294,0.419635432325042,lolo
LH_Default_PFC_22,DMCC9850294,0.47449316836481,hilo
LH_Default_PFC_22,DMCC9953810,0.714880049401213,hihi
LH_Default_PFC_22,DMCC9953810,0.716060233460371,lolo
LH_Default_PFC_22,DMCC9953810,0.716985494286684,hilo
LH_Default_PFC_23,102008,0.301460230085688,hihi
LH_Default_PFC_23,102008,0.112040542176676,lolo
LH_Default_PFC_23,102008,0.222843747079555,hilo
LH_Default_PFC_23,107321,0.404395418082932,hihi
LH_Default_PFC_23,107321,0.27812968076504,lolo
LH_Default_PFC_23,107321,0.354993644884645,hilo
LH_Default_PFC_23,115825,0.387254283037149,hihi
LH_Default_PFC_23,115825,0.179529424978643,lolo
LH_Default_PFC_23,115825,0.308109864818539,hilo
LH_Default_PFC_23,123117,-0.114915345549159,hihi
LH_Default_PFC_23,123117,-0.106183056011394,lolo
LH_Default_PFC_23,123117,-0.110498243341453,hilo
LH_Default_PFC_23,130114,0.42211055081044,hihi
LH_Default_PFC_23,130114,0.173399918109751,lolo
LH_Default_PFC_23,130114,0.300976017171975,hilo
LH_Default_PFC_23,130518,0.378178587421913,hihi
LH_Default_PFC_23,130518,0.326498370716155,lolo
LH_Default_PFC_23,130518,0.352749800157511,hilo
LH_Default_PFC_23,132017,0.557317161363815,hihi
LH_Default_PFC_23,132017,0.225517867244888,lolo
LH_Default_PFC_23,132017,0.357395392996829,hilo
LH_Default_PFC_23,141422,0.0964519045853808,hihi
LH_Default_PFC_23,141422,0.207945816379321,lolo
LH_Default_PFC_23,141422,0.122991741354437,hilo
LH_Default_PFC_23,150423,0.110129043375588,hihi
LH_Default_PFC_23,150423,0.17031287818192,lolo
LH_Default_PFC_23,150423,0.0701908044151155,hilo
LH_Default_PFC_23,158136,0.479405869031305,hihi
LH_Default_PFC_23,158136,0.426259054781199,lolo
LH_Default_PFC_23,158136,0.45370413371943,hilo
LH_Default_PFC_23,161832,0.219084358804522,hihi
LH_Default_PFC_23,161832,0.357699638309676,lolo
LH_Default_PFC_23,161832,0.277441200067597,hilo
LH_Default_PFC_23,165032,0.101011304601888,hihi
LH_Default_PFC_23,165032,0.0496253601234874,lolo
LH_Default_PFC_23,165032,0.0885674967841551,hilo
LH_Default_PFC_23,173738,0.334660873895971,hihi
LH_Default_PFC_23,173738,0.424451613821236,lolo
LH_Default_PFC_23,173738,0.39325478715206,hilo
LH_Default_PFC_23,176845,0.0442112565600376,hihi
LH_Default_PFC_23,176845,-0.0245970164160746,lolo
LH_Default_PFC_23,176845,-0.0562981068215848,hilo
LH_Default_PFC_23,178950,0.256344185692436,hihi
LH_Default_PFC_23,178950,0.263069815269267,lolo
LH_Default_PFC_23,178950,0.258162072021101,hilo
LH_Default_PFC_23,182436,0.00117004812920626,hihi
LH_Default_PFC_23,182436,-0.0586940082867057,lolo
LH_Default_PFC_23,182436,-0.00770160364137516,hilo
LH_Default_PFC_23,203418,0.587956274556222,hihi
LH_Default_PFC_23,203418,0.560065789335633,lolo
LH_Default_PFC_23,203418,0.589278297889571,hilo
LH_Default_PFC_23,204319,0.00630897593509002,hihi
LH_Default_PFC_23,204319,0.0142246102493438,lolo
LH_Default_PFC_23,204319,0.070892021790297,hilo
LH_Default_PFC_23,233326,0.274011821122077,hihi
LH_Default_PFC_23,233326,0.0508561186556165,lolo
LH_Default_PFC_23,233326,0.175168960873252,hilo
LH_Default_PFC_23,300618,0.49452993492401,hihi
LH_Default_PFC_23,300618,0.363476062365651,lolo
LH_Default_PFC_23,300618,0.436568902020514,hilo
LH_Default_PFC_23,346945,0.553368486728563,hihi
LH_Default_PFC_23,346945,0.175402614823305,lolo
LH_Default_PFC_23,346945,0.325654034693157,hilo
LH_Default_PFC_23,393550,0.335238100236524,hihi
LH_Default_PFC_23,393550,0.373870900320317,lolo
LH_Default_PFC_23,393550,0.363491184006517,hilo
LH_Default_PFC_23,432332,-0.00285056711667563,hihi
LH_Default_PFC_23,432332,-0.0974437063254655,lolo
LH_Default_PFC_23,432332,-0.0281107521736846,hilo
LH_Default_PFC_23,448347,0.0762034389014684,hihi
LH_Default_PFC_23,448347,0.0524461469230924,lolo
LH_Default_PFC_23,448347,0.0916135793345363,hilo
LH_Default_PFC_23,580650,-0.0107945889719808,hihi
LH_Default_PFC_23,580650,-0.0586681579277198,lolo
LH_Default_PFC_23,580650,-0.028512066200376,hilo
LH_Default_PFC_23,594156,0.0626114808724072,hihi
LH_Default_PFC_23,594156,-0.0462938827181088,lolo
LH_Default_PFC_23,594156,0.021611537085788,hilo
LH_Default_PFC_23,601127,0.168773980055657,hihi
LH_Default_PFC_23,601127,0.166618102243618,lolo
LH_Default_PFC_23,601127,0.198930297027679,hilo
LH_Default_PFC_23,672756,0.0300850646262047,hihi
LH_Default_PFC_23,672756,0.332074985389236,lolo
LH_Default_PFC_23,672756,0.190730956331896,hilo
LH_Default_PFC_23,765864,0.43864342677492,hihi
LH_Default_PFC_23,765864,0.146211623356724,lolo
LH_Default_PFC_23,765864,0.263803829140691,hilo
LH_Default_PFC_23,849971,0.138265652380126,hihi
LH_Default_PFC_23,849971,0.108532738020454,lolo
LH_Default_PFC_23,849971,0.14571420760124,hilo
LH_Default_PFC_23,877168,0.595001454359494,hihi
LH_Default_PFC_23,877168,0.493460804752893,lolo
LH_Default_PFC_23,877168,0.484657569594265,hilo
LH_Default_PFC_23,DMCC0472647,0.284185902202062,hihi
LH_Default_PFC_23,DMCC0472647,0.211945588344126,lolo
LH_Default_PFC_23,DMCC0472647,0.136360180871507,hilo
LH_Default_PFC_23,DMCC1328342,0.253779957386273,hihi
LH_Default_PFC_23,DMCC1328342,-0.0874024235734404,lolo
LH_Default_PFC_23,DMCC1328342,0.0946606733524451,hilo
LH_Default_PFC_23,DMCC1624043,0.600386997587259,hihi
LH_Default_PFC_23,DMCC1624043,0.444251192252452,lolo
LH_Default_PFC_23,DMCC1624043,0.49656996311157,hilo
LH_Default_PFC_23,DMCC3963378,0.407270920809029,hihi
LH_Default_PFC_23,DMCC3963378,0.150387413601504,lolo
LH_Default_PFC_23,DMCC3963378,0.219313311110744,hilo
LH_Default_PFC_23,DMCC4854984,0.239606415989611,hihi
LH_Default_PFC_23,DMCC4854984,0.163532359834944,lolo
LH_Default_PFC_23,DMCC4854984,0.190464302353568,hilo
LH_Default_PFC_23,DMCC5065053,0.171564942302191,hihi
LH_Default_PFC_23,DMCC5065053,0.234798538879578,lolo
LH_Default_PFC_23,DMCC5065053,0.209900037529489,hilo
LH_Default_PFC_23,DMCC5195268,0.328316498381227,hihi
LH_Default_PFC_23,DMCC5195268,0.256941850894001,lolo
LH_Default_PFC_23,DMCC5195268,0.243715497287977,hilo
LH_Default_PFC_23,DMCC5244053,0.195913189140685,hihi
LH_Default_PFC_23,DMCC5244053,0.133513532101826,lolo
LH_Default_PFC_23,DMCC5244053,0.168463360640194,hilo
LH_Default_PFC_23,DMCC5775387,0.0701240586303469,hihi
LH_Default_PFC_23,DMCC5775387,0.14644142357421,lolo
LH_Default_PFC_23,DMCC5775387,0.115340374214322,hilo
LH_Default_PFC_23,DMCC5820265,0.217242366237824,hihi
LH_Default_PFC_23,DMCC5820265,0.0244445886791584,lolo
LH_Default_PFC_23,DMCC5820265,0.0871780362067227,hilo
LH_Default_PFC_23,DMCC6418065,0.222746873672738,hihi
LH_Default_PFC_23,DMCC6418065,0.0360964014930257,lolo
LH_Default_PFC_23,DMCC6418065,0.13966599818311,hilo
LH_Default_PFC_23,DMCC6627478,0.581247113536521,hihi
LH_Default_PFC_23,DMCC6627478,0.561807227662181,lolo
LH_Default_PFC_23,DMCC6627478,0.570712052815572,hilo
LH_Default_PFC_23,DMCC6671683,0.330605912105917,hihi
LH_Default_PFC_23,DMCC6671683,0.48976899698909,lolo
LH_Default_PFC_23,DMCC6671683,0.390634125380952,hilo
LH_Default_PFC_23,DMCC6705371,0.338915897502337,hihi
LH_Default_PFC_23,DMCC6705371,0.168793914353143,lolo
LH_Default_PFC_23,DMCC6705371,0.256363937524913,hilo
LH_Default_PFC_23,DMCC7297690,0.268370550862773,hihi
LH_Default_PFC_23,DMCC7297690,-0.0412771211179348,lolo
LH_Default_PFC_23,DMCC7297690,0.0686041835231617,hilo
LH_Default_PFC_23,DMCC7921988,-0.0429890962493319,hihi
LH_Default_PFC_23,DMCC7921988,0.0587962766927983,lolo
LH_Default_PFC_23,DMCC7921988,-0.00541741978677457,hilo
LH_Default_PFC_23,DMCC8050964,0.111048825074983,hihi
LH_Default_PFC_23,DMCC8050964,0.233442890039503,lolo
LH_Default_PFC_23,DMCC8050964,0.165187830990317,hilo
LH_Default_PFC_23,DMCC8078683,0.0259486469764268,hihi
LH_Default_PFC_23,DMCC8078683,0.125358861833276,lolo
LH_Default_PFC_23,DMCC8078683,0.0951453766116664,hilo
LH_Default_PFC_23,DMCC8214059,0.276296218222287,hihi
LH_Default_PFC_23,DMCC8214059,0.115251763891921,lolo
LH_Default_PFC_23,DMCC8214059,0.200156841122638,hilo
LH_Default_PFC_23,DMCC8260571,0.351581543538517,hihi
LH_Default_PFC_23,DMCC8260571,0.168155225904283,lolo
LH_Default_PFC_23,DMCC8260571,0.189808001856464,hilo
LH_Default_PFC_23,DMCC9441378,0.277955377238475,hihi
LH_Default_PFC_23,DMCC9441378,-0.0515770204586822,lolo
LH_Default_PFC_23,DMCC9441378,0.0833080085883406,hilo
LH_Default_PFC_23,DMCC9478705,0.419095595137794,hihi
LH_Default_PFC_23,DMCC9478705,0.261262879582885,lolo
LH_Default_PFC_23,DMCC9478705,0.312276957327424,hilo
LH_Default_PFC_23,DMCC9850294,0.175849957648055,hihi
LH_Default_PFC_23,DMCC9850294,0.279239445781459,lolo
LH_Default_PFC_23,DMCC9850294,0.201005850115108,hilo
LH_Default_PFC_23,DMCC9953810,0.134217353725029,hihi
LH_Default_PFC_23,DMCC9953810,0.08661763891246,lolo
LH_Default_PFC_23,DMCC9953810,0.144295406467677,hilo
LH_Default_PFC_24,102008,0.526696806473577,hihi
LH_Default_PFC_24,102008,0.510429087022777,lolo
LH_Default_PFC_24,102008,0.511088230935063,hilo
